variable_name,repeated_question,question_type,survey,question_english_women,question_english_men,option_code,option_english_women,option_english_men,question_spanish_women,question_spanish_men,option_spanish_women,option_spanish_men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8200,1,multiple_choice,w1 baseline,Did you seek advice or treatment for the diarrhea from any source? IF YES: Where did you first seek advice or treatment? DO NOT READ RESPONSES,SAME,5,Pharmacy,SAME,"¿Usted buscó consejería o tratamiento para la diarrea de alguna fuente? SI RESPUESTA ES 'SI', PREGUNTAR: ¿Adónde buscó consejos o tratamiento por primera vez? NO LEA LAS RESPUESTAS",SAME,Farmacia,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8200,1,multiple_choice,w1 baseline,Did you seek advice or treatment for the diarrhea from any source? IF YES: Where did you first seek advice or treatment? DO NOT READ RESPONSES,SAME,6,Relatives or friends,SAME,"¿Usted buscó consejería o tratamiento para la diarrea de alguna fuente? SI RESPUESTA ES 'SI', PREGUNTAR: ¿Adónde buscó consejos o tratamiento por primera vez? NO LEA LAS RESPUESTAS",SAME,Familiar o amigos,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8200,1,multiple_choice,w1 baseline,Did you seek advice or treatment for the diarrhea from any source? IF YES: Where did you first seek advice or treatment? DO NOT READ RESPONSES,SAME,7,Midwife,SAME,"¿Usted buscó consejería o tratamiento para la diarrea de alguna fuente? SI RESPUESTA ES 'SI', PREGUNTAR: ¿Adónde buscó consejos o tratamiento por primera vez? NO LEA LAS RESPUESTAS",SAME,Partera,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8200,1,multiple_choice,w1 baseline,Did you seek advice or treatment for the diarrhea from any source? IF YES: Where did you first seek advice or treatment? DO NOT READ RESPONSES,SAME,8,Hospital,SAME,"¿Usted buscó consejería o tratamiento para la diarrea de alguna fuente? SI RESPUESTA ES 'SI', PREGUNTAR: ¿Adónde buscó consejos o tratamiento por primera vez? NO LEA LAS RESPUESTAS",SAME,Hospital,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8200,1,multiple_choice,w1 baseline,Did you seek advice or treatment for the diarrhea from any source? IF YES: Where did you first seek advice or treatment? DO NOT READ RESPONSES,SAME,9,Health monitor,SAME,"¿Usted buscó consejería o tratamiento para la diarrea de alguna fuente? SI RESPUESTA ES 'SI', PREGUNTAR: ¿Adónde buscó consejos o tratamiento por primera vez? NO LEA LAS RESPUESTAS",SAME,Monitora de salud,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8300a,1,multiple_select,w1 baseline,Was [NEW CHILD X] given any of the following liquids to drink at any time since he/she started having the diarrhea? SURVEYOR: READ RESPONSES,SAME,a,A fluid made from a special packet called ORS or LITROSOL?,SAME,¿Le dieron de beber a [NEW CHILD X] algunos de los siguientes liquidos cuando él/ella tenía la diarrea? LEA LAS RESPUESTAS,SAME,¿Un líquido preparado de un sobre especial llamado Sales de Rehidratación Oral o LITROSOL?,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8300b,1,multiple_select,w1 baseline,Was [NEW CHILD X] given any of the following liquids to drink at any time since he/she started having the diarrhea? SURVEYOR: READ RESPONSES,SAME,b,A government-recommended homemade fluid?,SAME,¿Le dieron de beber a [NEW CHILD X] algunos de los siguientes liquidos cuando él/ella tenía la diarrea? LEA LAS RESPUESTAS,SAME,¿Un líquido preparado en casa recomendado por las autoridades de salud?,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8300c,1,multiple_select,w1 baseline,Was [NEW CHILD X] given any of the following liquids to drink at any time since he/she started having the diarrhea? SURVEYOR: READ RESPONSES,SAME,c,"Other bottled or commercial liquids (Pedialite, Oralite, Gatorade, etc.)?",SAME,¿Le dieron de beber a [NEW CHILD X] algunos de los siguientes liquidos cuando él/ella tenía la diarrea? LEA LAS RESPUESTAS,SAME,"¿Otros líquidos envasados o sueros comerciales (Pedialite, Oralite, Gatorade, etc.)?",SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8300d,1,multiple_select,w1 baseline,Was [NEW CHILD X] given any of the following liquids to drink at any time since he/she started having the diarrhea? SURVEYOR: READ RESPONSES,SAME,d,None of the above,SAME,¿Le dieron de beber a [NEW CHILD X] algunos de los siguientes liquidos cuando él/ella tenía la diarrea? LEA LAS RESPUESTAS,SAME,Ninguno,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8400,1,integer,w1 baseline,For how many days did [NEW CHILD X] drink these liquids?,SAME,NA,NA,NA,¿Por cuántos días tomó [NEW CHILD X] estos líquidos?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500a,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,a,No,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500b,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,b,Antibiotic (pill/syrup/injection),SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Antibiótico en pastilla o jarabe,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500c,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,c,Zinc (pill or syrup),SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Zinc en pastilla o jarabe,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500d,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,d,Anti-diarrhea medication (pill or syrup),SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Medicamento anti diarreico en pastilla o jarabe,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500e,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,e,Home remedy/herbal medicine,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Remedio casero/ medicina herbaria,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500f,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,f,Laxative,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Laxantes,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500g,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,g,De-worming medicine,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Desparasitantes,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500h,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,h,Chupon,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Chupon,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500i,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,i,Massage,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Sobado/masaje,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500j,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,j,Stop eating foods,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Dejar de darle comida,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500k,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,k,Stop taking liquids,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Dejar de darle líquidos,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500l,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,l,Give extra food,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Darle más comida,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500m,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,m,Give extra liquid,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Darle más líquidos,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500m,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,m,Give extra liquids,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Darle mas líquidos,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8500n,1,multiple_select,w1 baseline,"Was anything else given or done to [NEW CHILD X] to treat the diarrhea? 
 DO NOT READ RESPONSES
 
 PROMPT:Anything else?
 
 RECORD ALL TREATMENTS GIVEN",SAME,n,Other,SAME,"¿Se le dio o se le hizo algo más a [NEW CHILD X] para tratar la diarrea? 
 NO LEA LAS RESPUESTAS 
 
 INDAGAR: ¿Se le dio algo más? 
 
 CIRCULE TODAS LAS RESPUESTAS MENCIONADAS",SAME,Otro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8600,1,multiple_choice,w1 baseline,Was [NEW CHILD X] given zinc pills or syrup to help with the treatment of his/her diarrhea?,SAME,1,Yes,SAME,¿Le dieron zinc en pastilla o jarabe a [NEW CHILD X] para ayudarle con el tratamiento de su diarrea?,SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8600,1,multiple_choice,w1 baseline,Was [NEW CHILD X] given zinc pills or syrup to help with the treatment of his/her diarrhea?,SAME,2,No,SAME,¿Le dieron zinc en pastilla o jarabe a [NEW CHILD X] para ayudarle con el tratamiento de su diarrea?,SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8700,1,integer,w1 baseline,For how many days was [NEW CHILD X] given zinc?,SAME,NA,NA,NA,¿Por cuántos días le dieron zinc a [NEW CHILD X]?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8800,1,multiple_choice,w1 baseline,Has [NEW CHILD X] been ill with a fever at any time in the last 4 weeks?,SAME,1,Yes,SAME,¿Ha estado enfermo/a [NEW CHILD X] con fiebre en cualquier momento en las últimas 4 semanas?,SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
